tipo_vivienda;niveles;tipo_contrato;area_construida;estado;num_habitaciones;num_banos;parqueadero;sector;estrato;precio
Apartamento;2;Arriendo;134;Nuevo;4;2;Si;Sur;4;2230000
Apartamento;1;Arriendo;80;Nuevo;3;2;No;Norte;6;3810000
Apartamento;1;Arriendo;180;Casi nuevo;3;2;Si;Sur;2;1850000
Apartamento;2;Arriendo;169;Nuevo;4;2;No;Centro;4;2470000
Apartamento;2;Arriendo;73;Nuevo;4;2;No;Norte;5;4180000
Apartamento;1;Arriendo;165;Nuevo;3;2;No;Centro;4;1930000
Apartamento;1;Arriendo;168;Casi nuevo;3;2;Si;Centro;3;2040000
Apartamento;1;Arriendo;250;Nuevo;3;2;No;Centro;4;3730000
Apartamento;1;Arriendo;140;Nuevo;3;2;No;Norte;5;4490000
Apartamento;2;Arriendo;208;Nuevo;4;2;Si;Sur;2;2720000
Apartamento;1;Arriendo;206;Nuevo;3;2;No;Centro;3;2600000
Apartamento;2;Arriendo;278;Casi nuevo;4;2;No;Norte;3;4910000
Apartamento;2;Arriendo;144;Casi nuevo;4;2;No;Centro;3;1850000
Apartamento;2;Arriendo;131;Casi nuevo;4;2;Si;Norte;5;4600000
Apartamento;2;Arriendo;177;Casi nuevo;4;2;No;Sur;3;2170000
Apartamento;2;Arriendo;300;Casi nuevo;4;2;Si;Sur;1;5620000
Apartamento;1;Arriendo;163;Casi nuevo;3;2;Si;Centro;4;2070000
Apartamento;1;Arriendo;243;Nuevo;3;2;No;Centro;3;3640000
Apartamento;2;Arriendo;96;Nuevo;4;2;Si;Norte;4;2310000
Apartamento;1;Arriendo;163;Casi nuevo;3;2;No;Centro;3;1900000
Apartamento;1;Arriendo;183;Casi nuevo;3;2;Si;Sur;3;2170000
Apartamento;1;Arriendo;98;Nuevo;3;2;Si;Sur;3;1480000
Apartamento;2;Arriendo;218;Nuevo;4;2;Si;Sur;4;3230000
Apartamento;2;Arriendo;286;Nuevo;4;2;No;Centro;3;5250000
Apartamento;1;Arriendo;163;Casi nuevo;3;2;Si;Norte;4;2180000
Apartamento;2;Arriendo;122;Casi nuevo;4;2;Si;Norte;5;4630000
Apartamento;2;Arriendo;120;Casi nuevo;4;2;Si;Norte;3;2090000
Apartamento;1;Arriendo;216;Casi nuevo;3;2;No;Sur;4;2610000
Apartamento;2;Arriendo;224;Casi nuevo;4;2;Si;Sur;2;3120000
Apartamento;2;Arriendo;143;Casi nuevo;4;2;Si;Sur;4;2160000
Apartamento;2;Arriendo;236;Nuevo;4;2;Si;Centro;3;3870000
Apartamento;1;Arriendo;222;Nuevo;3;2;Si;Centro;4;3440000
Apartamento;1;Arriendo;247;Nuevo;3;2;No;Sur;2;3440000
Apartamento;2;Arriendo;130;Nuevo;4;2;Si;Centro;3;2060000
Apartamento;1;Arriendo;147;Nuevo;3;2;No;Sur;2;1550000
Apartamento;1;Arriendo;165;Casi nuevo;3;2;No;Norte;3;2230000
Apartamento;1;Arriendo;65;Nuevo;2;1;Si;Centro;4;1320000
Apartamento;1;Arriendo;101;Nuevo;3;2;No;Centro;4;1330000
Apartamento;2;Arriendo;126;Casi nuevo;4;2;Si;Sur;3;1660000
Apartamento;1;Arriendo;138;Nuevo;3;2;No;Norte;3;1790000
Apartamento;1;Arriendo;72;Casi nuevo;3;2;Si;Norte;3;1940000
Apartamento;2;Arriendo;117;Nuevo;4;2;No;Norte;6;4490000
Apartamento;1;Arriendo;282;Nuevo;3;2;Si;Centro;3;4870000
Apartamento;1;Arriendo;79;Casi nuevo;3;2;Si;Norte;5;4120000
Apartamento;1;Arriendo;110;Casi nuevo;3;2;Si;Centro;4;1790000
Apartamento;1;Arriendo;179;Casi nuevo;3;2;No;Sur;3;1970000
Apartamento;1;Arriendo;92;Nuevo;3;2;Si;Norte;5;4140000
Apartamento;1;Arriendo;165;Nuevo;3;2;Si;Sur;3;1870000
Apartamento;2;Arriendo;253;Casi nuevo;4;2;No;Centro;4;4280000
Apartamento;2;Arriendo;200;Nuevo;4;2;Si;Sur;1;2370000
Apartamento;1;Arriendo;273;Nuevo;3;2;Si;Sur;4;4750000
Apartamento;1;Arriendo;195;Casi nuevo;3;2;No;Norte;5;4600000
Apartamento;1;Arriendo;236;Nuevo;3;2;Si;Norte;6;6150000
Apartamento;2;Arriendo;150;Nuevo;4;2;No;Norte;5;4510000
Apartamento;1;Arriendo;53;Casi nuevo;2;1;No;Norte;6;3880000
Apartamento;2;Arriendo;65;Nuevo;4;2;No;Sur;3;1670000
Apartamento;2;Arriendo;197;Casi nuevo;4;2;Si;Norte;5;5270000
Apartamento;2;Arriendo;273;Casi nuevo;4;2;No;Sur;3;4480000
Apartamento;1;Arriendo;209;Casi nuevo;3;2;Si;Sur;2;2660000
Apartamento;1;Arriendo;59;Nuevo;2;1;No;Norte;4;1630000
Apartamento;1;Arriendo;186;Nuevo;3;2;Si;Norte;5;5110000
Apartamento;2;Arriendo;193;Nuevo;4;2;No;Sur;4;2260000
Apartamento;2;Arriendo;148;Nuevo;4;2;Si;Sur;2;2060000
Apartamento;1;Arriendo;118;Nuevo;3;2;No;Sur;2;1380000
Apartamento;1;Arriendo;145;Nuevo;3;2;No;Centro;4;1940000
Apartamento;1;Arriendo;68;Nuevo;2;1;No;Norte;6;3730000
Apartamento;1;Arriendo;290;Nuevo;3;2;Si;Norte;5;7980000
Apartamento;1;Arriendo;207;Casi nuevo;3;2;No;Sur;4;2300000
Apartamento;1;Arriendo;198;Nuevo;3;2;No;Centro;4;2330000
Apartamento;2;Arriendo;141;Casi nuevo;4;2;No;Norte;3;2320000
Apartamento;1;Arriendo;120;Casi nuevo;3;2;No;Sur;1;1060000
Apartamento;1;Arriendo;179;Nuevo;3;2;Si;Norte;5;4710000
Apartamento;2;Arriendo;182;Nuevo;4;2;Si;Centro;4;2590000
Apartamento;1;Arriendo;245;Casi nuevo;3;2;No;Norte;5;6210000
Apartamento;1;Arriendo;140;Casi nuevo;3;2;No;Norte;6;4010000
Apartamento;1;Arriendo;270;Nuevo;3;2;No;Sur;1;4270000
Apartamento;2;Arriendo;149;Nuevo;4;2;Si;Centro;3;2320000
Apartamento;2;Arriendo;268;Casi nuevo;4;2;No;Centro;4;4600000
Apartamento;2;Arriendo;65;Casi nuevo;4;2;No;Centro;3;1590000
Apartamento;1;Arriendo;265;Nuevo;3;2;No;Sur;3;4270000
Apartamento;1;Arriendo;81;Casi nuevo;3;2;No;Norte;5;4070000
Apartamento;1;Arriendo;135;Nuevo;3;2;Si;Norte;6;4580000
Apartamento;2;Arriendo;209;Nuevo;4;2;Si;Sur;2;2940000
Apartamento;1;Arriendo;258;Nuevo;3;2;Si;Norte;5;7000000
Apartamento;1;Arriendo;127;Nuevo;3;2;No;Norte;5;4090000
Apartamento;2;Arriendo;83;Casi nuevo;4;2;Si;Centro;4;2000000
Apartamento;1;Arriendo;255;Nuevo;3;2;No;Norte;4;4220000
Apartamento;1;Arriendo;120;Nuevo;3;2;No;Norte;5;4230000
Apartamento;2;Arriendo;137;Nuevo;4;2;Si;Norte;4;2370000
Apartamento;1;Arriendo;149;Casi nuevo;3;2;No;Sur;3;1690000
Apartamento;2;Arriendo;267;Casi nuevo;4;2;Si;Centro;3;4880000
Apartamento;2;Arriendo;124;Nuevo;4;2;No;Sur;3;1870000
Apartamento;2;Arriendo;127;Casi nuevo;4;2;No;Centro;3;1970000
Apartamento;1;Arriendo;209;Nuevo;3;2;Si;Centro;4;2860000
Apartamento;2;Arriendo;127;Casi nuevo;4;2;Si;Norte;3;2310000
Apartamento;2;Arriendo;278;Nuevo;4;2;No;Norte;3;5100000
Apartamento;2;Arriendo;69;Nuevo;4;2;No;Centro;3;1820000
Apartamento;1;Arriendo;295;Nuevo;3;2;Si;Norte;5;8050000
Apartamento;2;Arriendo;149;Casi nuevo;4;2;Si;Norte;5;4830000
Apartamento;2;Arriendo;248;Casi nuevo;4;2;Si;Centro;3;4260000
Apartamento;2;Arriendo;255;Nuevo;4;2;No;Norte;6;6780000
Apartamento;1;Arriendo;239;Casi nuevo;3;2;No;Sur;4;3140000
Apartamento;1;Arriendo;282;Nuevo;3;2;Si;Norte;6;7560000
Apartamento;1;Arriendo;259;Casi nuevo;3;2;No;Sur;2;3820000
Apartamento;1;Arriendo;144;Nuevo;3;2;Si;Centro;4;2120000
Apartamento;2;Arriendo;127;Casi nuevo;4;2;Si;Centro;3;2030000
Apartamento;1;Arriendo;53;Casi nuevo;2;1;Si;Sur;3;1280000
Apartamento;2;Arriendo;78;Nuevo;4;2;Si;Sur;3;1800000
Apartamento;1;Arriendo;242;Casi nuevo;3;2;No;Centro;4;3480000
Apartamento;2;Arriendo;249;Casi nuevo;4;2;Si;Centro;3;4280000
Apartamento;2;Arriendo;243;Nuevo;4;2;No;Norte;6;6310000
Apartamento;2;Arriendo;201;Casi nuevo;4;2;Si;Norte;3;3110000
Apartamento;2;Arriendo;253;Nuevo;4;2;Si;Centro;4;4350000
Apartamento;2;Arriendo;57;Casi nuevo;4;2;Si;Norte;6;4530000
Apartamento;2;Arriendo;109;Nuevo;4;2;Si;Centro;4;2100000
Apartamento;2;Arriendo;244;Casi nuevo;4;2;Si;Sur;1;3600000
Apartamento;1;Arriendo;201;Casi nuevo;3;2;No;Centro;3;2370000
Apartamento;1;Arriendo;59;Nuevo;2;1;Si;Centro;4;1610000
Apartamento;2;Arriendo;186;Casi nuevo;4;2;No;Sur;4;2360000
Apartamento;1;Arriendo;290;Nuevo;3;2;No;Norte;6;7430000
Apartamento;2;Arriendo;197;Nuevo;4;2;No;Norte;6;5250000
Apartamento;1;Arriendo;174;Casi nuevo;3;2;Si;Norte;5;4590000
Apartamento;1;Arriendo;232;Casi nuevo;3;2;No;Sur;3;3080000
Apartamento;1;Arriendo;178;Nuevo;3;2;No;Norte;5;4540000
Apartamento;1;Arriendo;171;Casi nuevo;3;2;Si;Centro;3;2150000
Apartamento;1;Arriendo;212;Nuevo;3;2;Si;Norte;4;3090000
Apartamento;1;Arriendo;203;Nuevo;3;2;No;Norte;3;2650000
Apartamento;1;Arriendo;164;Nuevo;3;2;No;Sur;3;1930000
Apartamento;1;Arriendo;181;Nuevo;3;2;Si;Centro;3;2190000
Apartamento;1;Arriendo;229;Nuevo;3;2;Si;Centro;3;3380000
Apartamento;2;Arriendo;178;Casi nuevo;4;2;No;Norte;5;4740000
Apartamento;2;Arriendo;106;Nuevo;4;2;No;Norte;3;1930000
Apartamento;1;Arriendo;213;Casi nuevo;3;2;No;Centro;3;2800000
Apartamento;2;Arriendo;268;Nuevo;4;2;Si;Centro;4;4860000
Apartamento;2;Arriendo;290;Nuevo;4;2;Si;Centro;3;5580000
Apartamento;2;Arriendo;57;Casi nuevo;4;2;No;Norte;3;1960000
Apartamento;2;Arriendo;162;Nuevo;4;2;Si;Centro;3;2490000
Apartamento;2;Arriendo;145;Casi nuevo;4;2;Si;Norte;3;2480000
Apartamento;1;Arriendo;81;Nuevo;3;2;Si;Centro;3;1640000
Apartamento;1;Arriendo;145;Nuevo;3;2;Si;Norte;4;2090000
Apartamento;2;Arriendo;86;Nuevo;4;2;Si;Norte;5;4360000
Apartamento;1;Arriendo;278;Casi nuevo;3;2;Si;Norte;6;7250000
Apartamento;2;Arriendo;86;Casi nuevo;4;2;No;Sur;4;1590000
Apartamento;2;Arriendo;189;Casi nuevo;4;2;Si;Sur;2;2420000
Apartamento;2;Arriendo;216;Casi nuevo;4;2;Si;Sur;3;2880000
Apartamento;2;Arriendo;73;Nuevo;4;2;No;Sur;2;1300000
Apartamento;1;Arriendo;113;Casi nuevo;3;2;No;Sur;1;1130000
Apartamento;1;Arriendo;67;Casi nuevo;2;1;Si;Norte;5;3750000
Apartamento;2;Arriendo;106;Nuevo;4;2;Si;Centro;4;2170000
Apartamento;1;Arriendo;130;Nuevo;3;2;Si;Sur;2;1620000
Apartamento;2;Arriendo;241;Casi nuevo;4;2;No;Norte;3;4010000
Apartamento;2;Arriendo;167;Nuevo;4;2;Si;Sur;1;2250000
Apartamento;1;Arriendo;205;Nuevo;3;2;Si;Centro;3;2610000
Apartamento;2;Arriendo;108;Casi nuevo;4;2;Si;Sur;3;1750000
Apartamento;2;Arriendo;235;Nuevo;4;2;No;Norte;3;3750000
Apartamento;1;Arriendo;80;Nuevo;3;2;Si;Sur;3;1370000
Apartamento;1;Arriendo;239;Casi nuevo;3;2;Si;Sur;4;3380000
Apartamento;1;Arriendo;296;Nuevo;3;2;Si;Norte;5;8020000
Apartamento;1;Arriendo;271;Casi nuevo;3;2;Si;Centro;3;4710000
Apartamento;1;Arriendo;130;Nuevo;3;2;Si;Centro;4;1700000
Apartamento;1;Arriendo;70;Casi nuevo;2;1;No;Centro;4;1290000
Apartamento;1;Arriendo;67;Casi nuevo;2;1;Si;Norte;3;1470000
Apartamento;2;Arriendo;68;Casi nuevo;4;2;No;Norte;4;1970000
Apartamento;2;Arriendo;263;Nuevo;4;2;Si;Sur;4;4780000
Apartamento;2;Arriendo;100;Casi nuevo;4;2;Si;Sur;1;1730000
Apartamento;2;Arriendo;293;Nuevo;4;2;Si;Sur;4;5530000
Apartamento;1;Arriendo;219;Nuevo;3;2;Si;Sur;1;2800000
Apartamento;1;Arriendo;171;Casi nuevo;3;2;No;Centro;4;1860000
Apartamento;2;Arriendo;289;Nuevo;4;2;No;Norte;3;5390000
Apartamento;2;Arriendo;265;Nuevo;4;2;No;Norte;5;7080000
Apartamento;1;Arriendo;113;Nuevo;3;2;Si;Norte;5;4370000
Apartamento;2;Arriendo;65;Casi nuevo;4;2;No;Centro;4;1620000
Apartamento;2;Arriendo;102;Casi nuevo;4;2;No;Centro;3;1550000
Apartamento;1;Arriendo;246;Nuevo;3;2;Si;Centro;4;3970000
Apartamento;2;Arriendo;144;Casi nuevo;4;2;No;Norte;6;4430000
Apartamento;1;Arriendo;284;Nuevo;3;2;Si;Norte;4;5230000
Apartamento;1;Arriendo;262;Casi nuevo;3;2;Si;Norte;4;4520000
Apartamento;1;Arriendo;172;Casi nuevo;3;2;Si;Sur;1;1810000
Apartamento;2;Arriendo;215;Casi nuevo;4;2;No;Norte;4;3060000
Apartamento;2;Arriendo;194;Casi nuevo;4;2;Si;Centro;4;2680000
Apartamento;2;Arriendo;220;Casi nuevo;4;2;No;Sur;1;2730000
Apartamento;2;Arriendo;78;Casi nuevo;4;2;Si;Centro;4;1810000
Apartamento;1;Arriendo;163;Casi nuevo;3;2;Si;Norte;4;2260000
Apartamento;2;Arriendo;227;Nuevo;4;2;No;Sur;3;3230000
Apartamento;1;Arriendo;140;Nuevo;3;2;No;Norte;6;4260000
Apartamento;1;Arriendo;231;Casi nuevo;3;2;No;Centro;4;3230000
Apartamento;2;Arriendo;249;Casi nuevo;4;2;Si;Sur;4;4100000
Apartamento;2;Arriendo;189;Nuevo;4;2;Si;Sur;2;2520000
Apartamento;1;Arriendo;194;Casi nuevo;3;2;No;Sur;3;2070000
Apartamento;1;Arriendo;173;Nuevo;3;2;Si;Centro;4;2480000
Apartamento;2;Arriendo;208;Nuevo;4;2;Si;Sur;2;2690000
Apartamento;1;Arriendo;272;Nuevo;3;2;Si;Norte;3;4840000
Apartamento;2;Arriendo;263;Casi nuevo;4;2;Si;Norte;6;7330000
Apartamento;1;Arriendo;74;Nuevo;3;2;Si;Centro;3;1530000
Apartamento;2;Arriendo;235;Casi nuevo;4;2;Si;Norte;3;4090000
Apartamento;1;Arriendo;285;Casi nuevo;3;2;No;Sur;4;4770000
Apartamento;2;Arriendo;283;Nuevo;4;2;No;Norte;5;7520000
Apartamento;2;Arriendo;182;Casi nuevo;4;2;Si;Centro;3;2570000
Apartamento;1;Arriendo;96;Nuevo;3;2;No;Norte;6;4070000
Apartamento;1;Arriendo;172;Nuevo;3;2;Si;Centro;3;2180000
Apartamento;2;Arriendo;251;Nuevo;4;2;Si;Norte;6;6900000
Apartamento;1;Arriendo;244;Casi nuevo;3;2;No;Norte;6;5940000
Apartamento;2;Arriendo;191;Nuevo;4;2;Si;Centro;3;2840000
Apartamento;1;Arriendo;169;Nuevo;3;2;Si;Sur;2;1880000
Apartamento;2;Arriendo;170;Nuevo;4;2;Si;Norte;5;5180000
Apartamento;1;Arriendo;141;Casi nuevo;3;2;No;Norte;4;2030000
Apartamento;1;Arriendo;291;Nuevo;3;2;No;Norte;6;7540000
Apartamento;1;Arriendo;186;Nuevo;3;2;No;Norte;3;2510000
Apartamento;2;Arriendo;62;Casi nuevo;4;2;Si;Sur;2;1790000
Apartamento;2;Arriendo;63;Nuevo;4;2;Si;Centro;3;2140000
Apartamento;2;Arriendo;233;Nuevo;4;2;No;Sur;4;3420000
Apartamento;2;Arriendo;228;Casi nuevo;4;2;No;Centro;3;3240000
Apartamento;1;Arriendo;155;Nuevo;3;2;Si;Sur;4;1780000
Apartamento;1;Arriendo;297;Casi nuevo;3;2;No;Centro;3;4970000
Apartamento;1;Arriendo;153;Casi nuevo;3;2;No;Norte;4;2220000
Apartamento;2;Arriendo;109;Nuevo;4;2;Si;Norte;5;4450000
Apartamento;1;Arriendo;181;Nuevo;3;2;No;Centro;3;2190000
Apartamento;1;Arriendo;287;Nuevo;3;2;No;Centro;4;4870000
Apartamento;1;Arriendo;260;Casi nuevo;3;2;Si;Centro;4;4310000
Apartamento;2;Arriendo;80;Casi nuevo;4;2;No;Norte;3;1750000
Apartamento;1;Arriendo;150;Casi nuevo;3;2;No;Centro;4;1650000
Apartamento;2;Arriendo;100;Casi nuevo;4;2;Si;Sur;3;1470000
Apartamento;1;Arriendo;217;Nuevo;3;2;No;Norte;4;3040000
Apartamento;2;Arriendo;140;Nuevo;4;2;No;Sur;1;1920000
Apartamento;2;Arriendo;163;Casi nuevo;4;2;Si;Norte;4;2660000
Apartamento;2;Arriendo;262;Casi nuevo;4;2;Si;Norte;3;4640000
Apartamento;2;Arriendo;50;Nuevo;4;2;Si;Sur;3;1840000
Apartamento;1;Arriendo;194;Casi nuevo;3;2;Si;Norte;4;2560000
Apartamento;1;Arriendo;209;Nuevo;3;2;Si;Sur;1;2640000
Apartamento;2;Arriendo;288;Nuevo;4;2;No;Centro;3;5470000
Apartamento;1;Arriendo;284;Nuevo;3;2;Si;Sur;4;4920000
Apartamento;1;Arriendo;185;Nuevo;3;2;No;Norte;4;2330000
Apartamento;2;Arriendo;283;Casi nuevo;4;2;No;Norte;3;5320000
Apartamento;1;Arriendo;184;Casi nuevo;3;2;No;Centro;3;2130000
Apartamento;2;Arriendo;162;Casi nuevo;4;2;Si;Norte;5;5030000
Apartamento;2;Arriendo;291;Casi nuevo;4;2;Si;Norte;3;5780000
Apartamento;2;Arriendo;279;Nuevo;4;2;Si;Centro;4;5450000
Apartamento;1;Arriendo;123;Nuevo;3;2;No;Norte;4;2010000
Apartamento;1;Arriendo;64;Nuevo;2;1;Si;Sur;3;1380000
Apartamento;2;Arriendo;106;Nuevo;4;2;No;Centro;3;1600000
Apartamento;2;Arriendo;91;Casi nuevo;4;2;Si;Sur;3;1500000
Apartamento;2;Arriendo;235;Nuevo;4;2;Si;Sur;1;3720000
Apartamento;2;Arriendo;192;Casi nuevo;4;2;Si;Norte;4;3070000
Apartamento;2;Arriendo;72;Nuevo;4;2;No;Norte;4;2080000
Apartamento;2;Arriendo;278;Nuevo;4;2;Si;Sur;4;4890000
Apartamento;1;Arriendo;133;Casi nuevo;3;2;No;Centro;3;1670000
Apartamento;2;Arriendo;279;Casi nuevo;4;2;Si;Sur;3;5110000
Apartamento;1;Arriendo;259;Nuevo;3;2;Si;Norte;4;4620000
Apartamento;1;Arriendo;123;Nuevo;3;2;Si;Centro;4;1760000
Apartamento;1;Arriendo;247;Casi nuevo;3;2;No;Centro;3;3550000
Apartamento;1;Arriendo;203;Casi nuevo;3;2;No;Sur;4;2120000
Apartamento;1;Arriendo;217;Nuevo;3;2;No;Norte;5;5570000
Apartamento;1;Arriendo;116;Nuevo;3;2;Si;Norte;3;1820000
Apartamento;1;Arriendo;200;Nuevo;3;2;Si;Norte;3;2680000
Apartamento;2;Arriendo;290;Nuevo;4;2;Si;Norte;6;8210000
Apartamento;2;Arriendo;144;Casi nuevo;4;2;No;Centro;4;2020000
Apartamento;1;Arriendo;149;Nuevo;3;2;Si;Centro;4;2050000
Apartamento;2;Arriendo;288;Nuevo;4;2;Si;Norte;6;7870000
Apartamento;2;Arriendo;266;Nuevo;4;2;No;Sur;2;4300000
Apartamento;2;Arriendo;290;Casi nuevo;4;2;No;Centro;4;5190000
Apartamento;1;Arriendo;213;Casi nuevo;3;2;Si;Centro;3;2950000
Apartamento;2;Arriendo;294;Casi nuevo;4;2;No;Norte;5;8000000
Apartamento;1;Arriendo;100;Casi nuevo;3;2;No;Centro;3;1200000
Apartamento;1;Arriendo;244;Casi nuevo;3;2;No;Centro;4;3760000
Apartamento;1;Arriendo;229;Casi nuevo;3;2;Si;Sur;4;2990000
Apartamento;2;Arriendo;248;Nuevo;4;2;No;Sur;4;3780000
Apartamento;2;Arriendo;123;Nuevo;4;2;No;Centro;4;1890000
Apartamento;2;Arriendo;157;Nuevo;4;2;No;Norte;3;2470000
Apartamento;2;Arriendo;76;Nuevo;4;2;No;Norte;5;4290000
Apartamento;2;Arriendo;124;Casi nuevo;4;2;No;Centro;4;1730000
Apartamento;1;Arriendo;165;Casi nuevo;3;2;No;Sur;3;1600000
Apartamento;1;Arriendo;281;Casi nuevo;3;2;Si;Centro;4;5110000
Apartamento;2;Arriendo;212;Casi nuevo;4;2;Si;Sur;1;2670000
Apartamento;1;Arriendo;107;Nuevo;3;2;Si;Sur;2;1490000
Apartamento;1;Arriendo;221;Nuevo;3;2;Si;Sur;2;2950000
Apartamento;2;Arriendo;201;Nuevo;4;2;Si;Centro;4;2940000
Apartamento;2;Arriendo;299;Casi nuevo;4;2;No;Sur;1;5170000
Apartamento;1;Arriendo;269;Nuevo;3;2;Si;Sur;3;4430000
Apartamento;1;Arriendo;133;Casi nuevo;3;2;Si;Centro;3;1770000
Apartamento;2;Arriendo;210;Nuevo;4;2;No;Sur;2;2540000
Apartamento;1;Arriendo;144;Casi nuevo;3;2;No;Norte;5;4280000
Apartamento;1;Arriendo;129;Casi nuevo;3;2;Si;Centro;4;1800000
Apartamento;2;Arriendo;91;Nuevo;4;2;No;Norte;5;4460000
Apartamento;2;Arriendo;173;Nuevo;4;2;Si;Norte;5;4940000
Apartamento;2;Arriendo;254;Casi nuevo;4;2;Si;Centro;4;4280000
Apartamento;2;Arriendo;175;Casi nuevo;4;2;No;Norte;4;2600000
Apartamento;2;Arriendo;54;Nuevo;4;2;No;Centro;3;1660000
Apartamento;2;Arriendo;69;Nuevo;4;2;Si;Norte;3;2160000
Apartamento;1;Arriendo;104;Nuevo;3;2;Si;Sur;2;1410000
Apartamento;2;Arriendo;70;Casi nuevo;4;2;No;Sur;1;1370000
Apartamento;1;Arriendo;174;Nuevo;3;2;Si;Centro;3;2170000
Apartamento;2;Arriendo;262;Nuevo;4;2;Si;Sur;2;4580000
Apartamento;2;Arriendo;52;Nuevo;4;2;No;Centro;4;1680000
Apartamento;1;Arriendo;144;Nuevo;3;2;No;Centro;3;1670000
Apartamento;2;Arriendo;212;Nuevo;4;2;Si;Sur;2;3050000
Apartamento;2;Arriendo;71;Nuevo;4;2;Si;Norte;3;2310000
Apartamento;1;Arriendo;146;Nuevo;3;2;Si;Centro;4;2020000
Apartamento;1;Arriendo;270;Nuevo;3;2;No;Sur;2;4080000
Apartamento;1;Arriendo;62;Nuevo;2;1;No;Centro;4;1130000
Apartamento;1;Arriendo;188;Nuevo;3;2;No;Sur;4;1900000
Apartamento;1;Arriendo;90;Casi nuevo;3;2;Si;Sur;1;1130000
Apartamento;1;Arriendo;84;Casi nuevo;3;2;Si;Centro;4;1630000
Apartamento;2;Arriendo;290;Nuevo;4;2;No;Sur;1;5230000
Apartamento;1;Arriendo;242;Nuevo;3;2;Si;Centro;4;3730000
Apartamento;2;Arriendo;72;Nuevo;4;2;No;Sur;3;1420000
Apartamento;2;Arriendo;287;Nuevo;4;2;Si;Centro;3;5650000
Apartamento;1;Arriendo;142;Casi nuevo;3;2;No;Sur;4;1610000
Apartamento;2;Arriendo;57;Nuevo;4;2;Si;Norte;4;2290000
Apartamento;1;Arriendo;64;Casi nuevo;2;1;Si;Sur;4;1220000
Apartamento;1;Arriendo;139;Nuevo;3;2;Si;Centro;4;1920000
Apartamento;2;Arriendo;82;Casi nuevo;4;2;Si;Centro;4;1750000
Apartamento;2;Arriendo;94;Casi nuevo;4;2;No;Norte;5;4330000
Apartamento;2;Arriendo;93;Nuevo;4;2;Si;Norte;6;4480000
Apartamento;1;Arriendo;180;Nuevo;3;2;Si;Sur;1;2210000
Apartamento;2;Arriendo;237;Casi nuevo;4;2;No;Sur;1;3200000
Apartamento;1;Arriendo;159;Casi nuevo;3;2;No;Norte;6;4300000
Apartamento;2;Arriendo;193;Nuevo;4;2;No;Centro;4;2810000
Apartamento;2;Arriendo;70;Nuevo;4;2;No;Norte;6;4220000
Apartamento;1;Arriendo;188;Nuevo;3;2;Si;Sur;3;2180000
Apartamento;1;Arriendo;105;Casi nuevo;3;2;Si;Norte;4;1660000
Apartamento;2;Arriendo;137;Casi nuevo;4;2;Si;Centro;3;2130000
Apartamento;2;Arriendo;64;Casi nuevo;4;2;No;Norte;4;1820000
Apartamento;1;Arriendo;141;Casi nuevo;3;2;Si;Sur;4;1620000
Apartamento;2;Arriendo;283;Nuevo;4;2;Si;Sur;1;5160000
Apartamento;1;Arriendo;201;Nuevo;3;2;No;Norte;4;2530000
Apartamento;1;Arriendo;58;Casi nuevo;2;1;Si;Sur;3;1150000
Apartamento;1;Arriendo;159;Nuevo;3;2;No;Centro;3;2000000
Apartamento;2;Arriendo;180;Casi nuevo;4;2;No;Centro;4;2290000
Apartamento;2;Arriendo;62;Casi nuevo;4;2;Si;Norte;6;4590000
Apartamento;2;Arriendo;259;Nuevo;4;2;Si;Norte;5;7230000
Apartamento;2;Arriendo;111;Nuevo;4;2;Si;Norte;3;2050000
Apartamento;2;Arriendo;225;Casi nuevo;4;2;No;Sur;4;3110000
Apartamento;1;Arriendo;266;Casi nuevo;3;2;Si;Norte;4;4510000
Apartamento;1;Arriendo;269;Casi nuevo;3;2;Si;Norte;6;7220000
Apartamento;1;Arriendo;50;Casi nuevo;2;1;No;Sur;2;940000
Apartamento;1;Arriendo;201;Nuevo;3;2;Si;Norte;5;5080000
Apartamento;1;Arriendo;94;Casi nuevo;3;2;Si;Sur;3;1220000
Apartamento;1;Arriendo;139;Casi nuevo;3;2;Si;Norte;6;4400000
Apartamento;1;Arriendo;275;Nuevo;3;2;No;Norte;6;7160000
Apartamento;2;Arriendo;300;Casi nuevo;4;2;Si;Sur;2;5310000
Apartamento;2;Arriendo;278;Casi nuevo;4;2;No;Centro;3;4780000
Apartamento;1;Arriendo;209;Nuevo;3;2;Si;Norte;6;5550000
Apartamento;1;Arriendo;288;Nuevo;3;2;Si;Sur;2;4760000
Apartamento;2;Arriendo;191;Nuevo;4;2;No;Sur;4;2400000
Apartamento;1;Arriendo;229;Nuevo;3;2;No;Centro;3;3230000
Apartamento;1;Arriendo;261;Nuevo;3;2;No;Centro;4;4090000
Apartamento;1;Arriendo;270;Nuevo;3;2;Si;Norte;4;4700000
Apartamento;2;Arriendo;140;Casi nuevo;4;2;No;Norte;5;4620000
Apartamento;2;Arriendo;165;Casi nuevo;4;2;No;Norte;6;4700000
Apartamento;1;Arriendo;119;Nuevo;3;2;Si;Sur;4;1650000
Apartamento;1;Arriendo;261;Nuevo;3;2;Si;Sur;4;4410000
Apartamento;1;Arriendo;201;Casi nuevo;3;2;No;Norte;6;4940000
Apartamento;1;Arriendo;234;Nuevo;3;2;Si;Centro;4;3650000
